Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
22,USA Southeast,Avon Park,Florida,KM4ECQ B,KM4ECQ G,443.3125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,27.6,-81.5,-05:00
22,USA Southeast,Bartow,Florida,WC4PEM B,WC4PEM G,444.4875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,27.89,-81.81,-05:00
22,USA Southeast,Cocoa,Florida,KJ4OXT C,KJ4OXT G,147.0450,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,28.36,-80.74,-05:00
22,USA Southeast,Crestview,Florida,KO4EOC C,KO4EOC G,145.1500,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.78,-86.56,-05:00
22,USA Southeast,Crestview,Florida,KO4EOC B,KO4EOC G,444.6000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.78,-86.56,-05:00
22,USA Southeast,Daytona Beach,Florida,KJ4RYH C,KJ4RYH G,145.3800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,29.22,-81.01,-05:00
22,USA Southeast,DeFuniak Springs,Florida,N4EMA  C,N4EMA  G,146.9625,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.73,-86.09,-05:00
22,USA Southeast,DeFuniak Springs,Florida,N4EMA  B,N4EMA  G,443.1000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.73,-86.09,-05:00
22,USA Southeast,Fort Lauderdale,Florida,W4AB   B,W4AB   G,442.4500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,26.12,-80.14,-05:00
22,USA Southeast,Fort Myers,Florida,W4LCO  B,W4LCO  G,443.4500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,26.59,-81.83,-05:00
22,USA Southeast,Fort Myers,Florida,W4LCO  C,W4LCO  G,147.3750,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,26.59,-81.83,-05:00
22,USA Southeast,Fort Pierce,Florida,W4AKH  B,W4AKH  G,444.5000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,27,-80.32,-05:00
22,USA Southeast,Jacksonville,Florida,W4RNG  C,W4RNG  G,146.8800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.14,-81.53,-05:00
22,USA Southeast,Jacksonville Bea,Florida,KJ4RYG C,KJ4RYG G,145.3600,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.25,-81.4,-05:00
22,USA Southeast,Kissimmee,Florida,N4ARG  C,N4ARG  G,147.2100,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,28.33,-81.4,-05:00
22,USA Southeast,Kissimmee,Florida,N4ARG  B,N4ARG  G,444.4500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,28.33,-81.4,-05:00
22,USA Southeast,Madeira Beach,Florida,W4THE  B,W4THE  G,444.5000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,27.81,-82.79,-05:00
22,USA Southeast,Miami,Florida,W4NVU  C,W4NVU  G,147.0150,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,25.8,-80.21,-05:00
22,USA Southeast,Miami,Florida,W4NVU  B,W4NVU  G,444.0750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,25.8,-80.21,-05:00
22,USA Southeast,Miami,Florida,W4THM  C,W4THM  G,146.8650,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,25.76,-80.19,+04:30
22,USA Southeast,Miami,Florida,W4THM  B,W4THM  G,443.7750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,25.76,-80.19,+04:30
22,USA Southeast,Miami,Florida,WD4ARC C,WD4ARC G,145.2890,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,25.76,-80.42,-05:00
22,USA Southeast,Milton,Florida,KI4WZA C,KI4WZA G,147.3300,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.36,-87.04,-05:00
22,USA Southeast,Milton,Florida,KI4WZA B,KI4WZA G,444.9250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.36,-87.04,-05:00
22,USA Southeast,Monticello,Florida,KA3FZO B,KA3FZO G,444.0550,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.52,-83.88,-05:00
22,USA Southeast,Naples,Florida,AA4PP  C,AA4PP  G,145.4900,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,26.13,-81.72,-05:00
22,USA Southeast,Naples,Florida,AA4PP  B,AA4PP  G,441.5000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,26.13,-81.72,-05:00
22,USA Southeast,Naples,Florida,AB4NP  C,AB4NP  G,145.2700,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,26.25,-81.81,-05:00
22,USA Southeast,North Naples,Florida,AC4FL  B,AC4FL  G,443.2750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,26.17,-81.49,-05:00
22,USA Southeast,Ocala,Florida,KG4NXO C,KG4NXO G,145.1700,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,29.2,-82.17,-05:00
22,USA Southeast,Ocala,Florida,KG4NXO B,KG4NXO G,443.8750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,29.2,-82.17,-05:00
22,USA Southeast,Ocala,Florida,KK4DFC C,KK4DFC G,146.7900,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,29.13,-82.06,-05:00
22,USA Southeast,Orlando,Florida,K1XC   B,K1XC   G,443.2750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,28.56,-81.35,-05:00
22,USA Southeast,Orlando,Florida,K1XC   C,K1XC   G,146.8200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,28.56,-81.35,-05:00
22,USA Southeast,ORLANDO ,Florida,K4VDO  B,K4VDO  G,442.1000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,28.46,-81.38,-05:00
22,USA Southeast,Orlando,Florida,KJ4MMC C,KJ4MMC G,145.2900,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,28.56,-81.33,-05:00
22,USA Southeast,Orlando,Florida,KN4DCI B,KN4DCI G,443.3250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,28.56,-81.44,-05:00
22,USA Southeast,Orlando,Florida,W4AES  B,W4AES  G,443.6250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,28.53,-81.38,-05:00
22,USA Southeast,Orlando,Florida,WD4WDW B,WD4WDW G,442.0000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,28.4,-81.53,-05:00
22,USA Southeast,Palm Beach,Florida,K4WPB  C,K4WPB  G,145.3200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,26.4,-80.04,-05:00
22,USA Southeast,Palm Coast,Florida,KA4RES C,KA4RES G,145.3200,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,29.5,-81.12,-05:00
22,USA Southeast,Panama City,Florida,KK4TAD B,KK4TAD G,444.8500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.44,-85.52,-06:00
22,USA Southeast,Panama City,Florida,KK4TAD C,KK4TAD G,146.8800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.44,-85.52,-06:00
22,USA Southeast,Pompano Beach,Florida,KF4LZA B,KF4LZA G,441.7500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,26.23,-80.12,-05:00
22,USA Southeast,Port St Joe,Florida,W4FFC  B,W4FFC  G,441.8250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,29.83,-85.29,-05:00
22,USA Southeast,Saint Cloud,Florida,KG4EOC B,KG4EOC G,444.1000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,28.26,-81.32,-05:00
22,USA Southeast,Sanford,Florida,W4PLB  C,W4PLB  G,145.1600,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,28.82,-81.34,-05:00
22,USA Southeast,Sanford,Florida,W4PLB  B,W4PLB  G,442.3000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,28.82,-81.34,-05:00
22,USA Southeast,St.Petersburg,Florida,W4ICY  B,W4ICY  G,442.7500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,27.88,-82.64,-05:00
22,USA Southeast,Stuart,Florida,KB4DD  C,KB4DD  G,145.4400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,27.14,-80.22,-05:00
22,USA Southeast,Sun City Center ,Florida,W1SCC  B,W1SCC  G,442.2250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,27.72,-82.35,-05:00
22,USA Southeast,Sun City Center ,Florida,W1SCC  C,W1SCC  G,147.2625,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,27.72,-82.35,-05:00
22,USA Southeast,Tampa,Florida,K4FSG  D,K4FSG  G,443.5250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,27.94,-82.45,-05:00
22,USA Southeast,Tampa,Florida,W4RNT  B,W4RNT  G,444.8125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,27.9,-82.51,-05:00
22,USA Southeast,Tavares,Florida,KJ4TJD B,KJ4TJD G,444.5000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,28.49,-81.43,-05:00
22,USA Southeast,The Villages,Florida,W4VLG  B,W4VLG  G,443.8750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,28.58,-82,-05:00
22,USA Southeast,Vero Beach,Florida,WA4TCD C,WA4TCD G,145.4000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,27.61,-80.38,-05:00
22,USA Southeast,Wesley Chapel,Florida,W4SRT  B,W4SRT  G,442.3250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,28.27,-82.31,-05:00
22,USA Southeast,Albany,Georgia,KJ4KLD C,KJ4KLD G,144.9600,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,31.6,-84.15,-05:00
22,USA Southeast,Albany,Georgia,KJ4KLD B,KJ4KLD G,440.7000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,31.6,-84.15,-05:00
22,USA Southeast,Appling/Augusta,Georgia,KJ4PYA C,KJ4PYA G,145.0800,DUP+,1.4,DV,OFF,82.5Hz,Yes,Approximate,33.54,-82.3,-05:00
22,USA Southeast,Appling/Augusta,Georgia,KJ4PYA B,KJ4PYA G,440.6500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.54,-82.3,-05:00
22,USA Southeast,Athens/Jackson C,Georgia,KJ4PXY B,KJ4PXY G,440.6375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.04,-83.5,-05:00
22,USA Southeast,Athens/Jackson C,Georgia,KJ4PXY C,KJ4PXY G,144.9800,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,34.04,-83.5,-05:00
22,USA Southeast,Atlanta,Georgia,W4DOC  B,W4DOC  G,440.6000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.77,-84.38,-05:00
22,USA Southeast,Atlanta,Georgia,W4DOC  C,W4DOC  G,145.3500,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.77,-84.38,-05:00
22,USA Southeast,Ball Ground,Georgia,KK4WIB C,KK4WIB G,147.4250,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,34.33,-84.47,-05:00
22,USA Southeast,Ball Ground,Georgia,KK4WIB B,KK4WIB G,442.4875,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,34.33,-84.47,-05:00
22,USA Southeast,Braselton,Georgia,KE4TV  B,KE4TV  G,440.5875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.14,-83.79,-05:00
22,USA Southeast,Buford,Georgia,KJ4BDF B,KJ4BDF G,440.7250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.11,-83.91,-05:00
22,USA Southeast,Clermont,Georgia,W4CBA  C,W4CBA  G,145.2000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.51,-83.8,-05:00
22,USA Southeast,Clermont,Georgia,W4CBA  B,W4CBA  G,444.3375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.51,-83.8,-05:00
22,USA Southeast,Cleveland,Georgia,K4GAR  B,K4GAR  G,440.5125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.57,-83.77,-05:00
22,USA Southeast,Columbus,Georgia,W4CVY  B,W4CVY  G,443.5750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.47,-85.05,-05:00
22,USA Southeast,Columbus,Georgia,WB4ULK B,WB4ULK G,444.61250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.64,-84.82,-05:00
22,USA Southeast,COVINGTON,Georgia,WA4ASI C,WA4ASI G,146.925,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.55,-83.91,-05:00
22,USA Southeast,Dallas,Georgia,WX4PCA C,WX4PCA G,145.3400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.93,-84.84,-05:00
22,USA Southeast,Dallas,Georgia,WX4PCA B,WX4PCA G,440.5750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.93,-84.84,-05:00
22,USA Southeast,Dalton,Georgia,KA4RVT B,KA4RVT G,444.5000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.74,-85.01,-05:00
22,USA Southeast,Dalton,Georgia,KA4RVT C,KA4RVT G,145.3300,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.74,-85.01,-05:00
22,USA Southeast,Doraville,Georgia,WB4HRO B,WB4HRO G,440.7125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.92,-84.25,-05:00
22,USA Southeast,Dublin,Georgia,KJ4YNR C,KJ4YNR G,145.1800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.37,-82.76,-05:00
22,USA Southeast,Dublin,Georgia,KJ4YNR B,KJ4YNR G,440.5250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.37,-82.76,-05:00
22,USA Southeast,Ellijay,Georgia,W4HHH  B,W4HHH  G,443.9875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.75,-84.94,-05:00
22,USA Southeast,Evans,Georgia,WB6BA  B,WB6BA  G,440.6000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.56,-82.22,-05:00
22,USA Southeast,Fayetteville,Georgia,KK4GQ  B,KK4GQ  G,442.5625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.48,-84.43,-05:00
22,USA Southeast,Forsyth,Georgia,KK4JPG C,KK4JPG G,145.0800,DUP+,1.4,DV,OFF,82.5Hz,Yes,Approximate,33.19,-84.01,-05:00
22,USA Southeast,Gainesville,Georgia,KJ4ZLL B,KJ4ZLL G,441.8625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.31,-83.81,-05:00
22,USA Southeast,Gainesville,Georgia,KJ4ZLL C,KJ4ZLL G,145.1200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.31,-83.81,-05:00
22,USA Southeast,Griffin,Georgia,W4AMI  C,W4AMI  G,145.48000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.24,-84.26,-05:00
22,USA Southeast,Hinesville,Georgia,KQ4BBQ C,KQ4BBQ G,144.6200,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.79,-81.64,-05:00
22,USA Southeast,Jasper/Oglethorp,Georgia,KJ4PYC C,KJ4PYC G,145.0800,DUP+,1.4,DV,OFF,82.5Hz,Yes,Approximate,34.49,-84.32,-05:00
22,USA Southeast,Jersey,Georgia,WC4RG  C,WC4RG  G,145.3000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.74,-83.76,-05:00
22,USA Southeast,Jersey,Georgia,WC4RG  B,WC4RG  G,443.0000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.74,-83.76,-05:00
22,USA Southeast,Kathleen,Georgia,WY4EMA B,WY4EMA G,440.5750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.53,-83.68,-05:00
22,USA Southeast,LaGrange,Georgia,WB4BXO B,WB4BXO G,440.5125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.04,-85.11,-05:00
22,USA Southeast,Lawrenceville,Georgia,WD4STR B,WD4STR G,440.5500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.96,-83.99,-05:00
22,USA Southeast,Lawrenceville,Georgia,WD4STR C,WD4STR G,145.0600,DUP+,1.4,DV,OFF,82.5Hz,Yes,Approximate,33.96,-83.99,-05:00
22,USA Southeast,Lookout Mountain,Georgia,N4LMC  C,N4LMC  G,145.1600,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.87,-85.39,-05:00
22,USA Southeast,Macon,Georgia,WX4EMA B,WX4EMA G,440.6250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.87,-83.69,-05:00
22,USA Southeast,Macon,Georgia,WX4EMA C,WX4EMA G,145.3400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.87,-83.69,-05:00
22,USA Southeast,Marietta,Georgia,W4BTI  B,W4BTI  G,440.6875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.07,-84.45,-05:00
22,USA Southeast,Midway,Georgia,KG4LVN C,KG4LVN G,146.940,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.73,-81.25,-05:00
22,USA Southeast,Morganton,Georgia,KM4MAD C,KM4MAD G,145.4000,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.81,-84.21,-05:00
22,USA Southeast,Pembroke,Georgia,KJ4GGV B,KJ4GGV G,440.7000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.15,-81.61,-05:00
22,USA Southeast,Pembroke,Georgia,KJ4GGV C,KJ4GGV G,145.2800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.15,-81.61,-05:00
22,USA Southeast,Rome,Georgia,W4VO   C,W4VO   G,145.3800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.24,-85.23,-05:00
22,USA Southeast,Rome,Georgia,W4VO   B,W4VO   G,440.6250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.24,-85.23,-05:00
22,USA Southeast,Sandersville,Georgia,W4SAN  C,W4SAN  G,145.3200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.98,-82.81,-05:00
22,USA Southeast,Sandersville,Georgia,W4SAN  B,W4SAN  G,444.5375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.98,-82.81,-05:00
22,USA Southeast,Savannah,Georgia,KK4SGC B,KK4SGC G,440.5875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.05,-81.07,-05:00
22,USA Southeast,Savannah,Georgia,KK4SGC C,KK4SGC G,144.9400,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,32.05,-81.07,-05:00
22,USA Southeast,Stone Mountain,Georgia,WX4GPB B,WX4GPB G,440.7000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.81,-84.14,-05:00
22,USA Southeast,Stone Mountain,Georgia,WX4GPB C,WX4GPB G,144.9600,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,33.81,-84.14,-05:00
22,USA Southeast,Thomasville,Georgia,KJ4PYB C,KJ4PYB G,145.0800,DUP+,1.4,DV,OFF,82.5Hz,Yes,Approximate,30.83,-83.97,-05:00
22,USA Southeast,Thomasville,Georgia,KJ4PYB B,KJ4PYB G,440.6500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.83,-83.97,-05:00
22,USA Southeast,Tifton,Georgia,W4PVW  B,W4PVW  G,444.5625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,31.47,-83.47,-05:00
22,USA Southeast,Tifton,Georgia,W4PVW  C,W4PVW  G,145.1200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.47,-83.47,-05:00
22,USA Southeast,Valdosta,Georgia,W4VLD  B,W4VLD  G,443.7125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.85,-83.32,-05:00
22,USA Southeast,Valdosta,Georgia,W4VLD  C,W4VLD  G,145.1400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.85,-83.32,-05:00
22,USA Southeast,Villa Rica,Georgia,WR4VR  C,WR4VR  G,145.2400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.72,-84.93,-05:00
22,USA Southeast,Waleska,Georgia,KI4GOM C,KI4GOM G,145.0200,DUP+,1.4,DV,OFF,82.5Hz,Yes,Approximate,34.33,-84.63,-05:00
22,USA Southeast,Warm Springs,Georgia,KJ4KLE C,KJ4KLE G,144.9200,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,32.86,-84.7,-05:00
22,USA Southeast,Warm Springs,Georgia,KJ4KLE B,KJ4KLE G,440.6750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.86,-84.7,-05:00
22,USA Southeast,Waverly,Georgia,N4CGH  C,N4CGH  G,145.1200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.11,-81.7,-05:00
22,USA Southeast,Waverly,Georgia,N4CGH  B,N4CGH  G,442.0125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,31.11,-81.7,-05:00
22,USA Southeast,Waynesboro,Georgia,K4BRK  B,K4BRK  G,444.1000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.16,-81.98,-05:00
22,USA Southeast,Brandon,Mississippi,K5RKN  B,K5RKN  G,444.8250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.35,-89.96,-06:00
22,USA Southeast,Brandon,Mississippi,K5RKN  C,K5RKN  G,145.1700,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.35,-89.96,-06:00
22,USA Southeast,Clinton,Mississippi,W5DRA  B,W5DRA  G,441.8125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.32,-90.33,-06:00
22,USA Southeast,Columbus,Mississippi,KC5ULN B,KC5ULN G,444.9250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.56,-88.43,-06:00
22,USA Southeast,McHenry,Mississippi,KI4TMJ B,KI4TMJ G,444.4750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.75,-89.05,-06:00
22,USA Southeast,McHenry,Mississippi,KI4TMJ C,KI4TMJ G,145.1700,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.75,-89.05,-06:00
22,USA Southeast,Tupelo,Mississippi,KE5LUX B,KE5LUX G,444.9500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.21,-88.69,-06:00
22,USA Southeast,Tupelo,Mississippi,KE5LUX C,KE5LUX G,146.6400,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.21,-88.69,-06:00
22,USA Southeast,ALBEMARLE,North Carolina,K4DVA  C,K4DVA  G,144.9200,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,35.35,-80.23,-05:00
22,USA Southeast,ALBEMARLE,North Carolina,K4DVA  B,K4DVA  G,440.6875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.35,-80.23,-05:00
22,USA Southeast,Boone,North Carolina,KO4VDJ B,KO4VDJ G,440.6375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.23,-81.68,-05:00
22,USA Southeast,Chapel Hill,North Carolina,KR4RDU B,KR4RDU G,442.5375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.8,-79,-05:00
22,USA Southeast,Charlotte,North Carolina,W4WBT  B,W4WBT  G,444.6750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.31,-80.74,-05:00
22,USA Southeast,Fletcher,North Carolina,NC4BS  B,NC4BS  G,442.9625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.47,-82.35,-05:00
22,USA Southeast,Garner,North Carolina,K4ZXX  C,K4ZXX  G,443.4250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.72,-78.64,-05:00
22,USA Southeast,Gastonia,North Carolina,KI4WXS B,KI4WXS G,444.0250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.3,-81.11,-05:00
22,USA Southeast,Gastonia,North Carolina,KK4JDH B,KK4JDH G,443.8625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.24,-81.27,-05:00
22,USA Southeast,Greensboro,North Carolina,ND4L   B,ND4L   G,441.9250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.96,-79.79,-05:00
22,USA Southeast,Greensboro,North Carolina,W4GSO  B,W4GSO  G,442.8625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.11,-79.82,-05:00
22,USA Southeast,Hendersonville,North Carolina,KJ4JAL C,KJ4JAL G,147.2550,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,35.24,-82.53,-05:00
22,USA Southeast,Hendersonville,North Carolina,KJ4JAL B,KJ4JAL G,442.0250,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.24,-82.53,-05:00
22,USA Southeast,Jacksonville,North Carolina,KO4DQS B,KO4DQS G,440.6000,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.8,-77.38,-05:00
22,USA Southeast,Mt. Airy,North Carolina,KJ4HFV B,KJ4HFV G,444.5625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.26,-80.39,-05:00
22,USA Southeast,Raleigh,North Carolina,W4RNC  B,W4RNC  G,442.2125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.68,-78.53,-05:00
22,USA Southeast,Shelby,North Carolina,W4NYR  C,W4NYR  G,145.0800,DUP+,1.4,DV,OFF,82.5Hz,Yes,Approximate,35.27,-81.33,-05:00
22,USA Southeast,Shelby,North Carolina,W4NYR  B,W4NYR  G,444.1875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.27,-81.33,-05:00
22,USA Southeast,Tryon,North Carolina,KK4LVF B,KK4LVF G,442.8750,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.28,-82.23,-05:00
22,USA Southeast,Wingate,North Carolina,W4FAN  B,W4FAN  G,444.8625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.98,-80.46,-05:00
22,USA Southeast,Aiken,South Carolina,KR4AIK C,KR4AIK G,145.1600,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.58,-81.69,-05:00
22,USA Southeast,Aiken,South Carolina,KR4AIK B,KR4AIK G,443.4125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.58,-81.69,-05:00
22,USA Southeast,Awendaw,South Carolina,KR4CHS C,KR4CHS G,145.1200,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.93,-79.69,-05:00
22,USA Southeast,Beaufort,South Carolina,KJ4LNJ C,KJ4LNJ G,145.4800,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.43,-80.4,-05:00
22,USA Southeast,BEECH ISLAND,South Carolina,KM4LOD B,KM4LOD G,440.5500,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.24,-81.5,-05:00
22,USA Southeast,BEECH ISLAND,South Carolina,KM4LOD C,KM4LOD G,145.2600,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.24,-81.5,-05:00
